element_0,element_1,element_2,element_3,element_4,element_5,element_6,element_7,element_8,element_9,testenv_0,testenv_1,coldway_0,coldway_1,coldway_2,coldway_3,coldway_4,coldway_5,coldway_6,coldway_7,coldway_8,coldway_9,coldway_10,coldway_11,coldway_12,coldway_13,coldway_14,coldway_15,coldway_16,coldway_17,YS,FS,UTS
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.5959377288818359,1.6797089576721191,1.0876210927963257
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.5706462860107422,1.155944585800171,1.086130976676941
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.46548596024513245,1.765507698059082,0.5766022801399231
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,-0.8679298758506775,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144346833229065,0.9000114798545837,1.0342626571655273
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.42486825585365295,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450260877609253,0.5524609684944153,1.170514702796936
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.0712673664093018,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4439095258712769,0.570637047290802,1.2340377569198608
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.7176663875579834,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5004886388778687,0.6564133167266846,1.2621839046478271
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233843207359314,-0.8679298758506775,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7257744669914246,0.9355107545852661,0.7489545941352844
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.18931245803833,-0.8679298758506775,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6609897017478943,2.300886631011963,0.6423677206039429
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552406549453735,-0.8679298758506775,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450612723827362,2.360558271408081,0.35923492908477783
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,-0.8679298758506775,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.1907678842544556,0.5641588568687439,1.0631921291351318
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.42486825585365295,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.3424155712127686,0.5737747550010681,1.1115118265151978
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.7480677962303162,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.356201410293579,0.542772114276886,1.165563941001892
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.0712673664093018,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.3990857601165771,0.6330984830856323,1.1925266981124878
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.7176663875579834,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.5709060430526733,0.5951666235923767,1.3143712282180786
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233843207359314,-0.8679298758506775,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.7348117232322693,1.102471113204956,0.7719248533248901
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.18931245803833,-0.8679298758506775,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.6086673140525818,2.136735439300537,0.5786153674125671
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552406549453735,-0.8679298758506775,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.33972257375717163,2.332536220550537,0.3307676315307617
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,-0.8679298758506775,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43422597646713257,1.0630879402160645,0.9681641459465027
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.7480677962303162,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3965735137462616,0.5946850180625916,0.7986306548118591
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.0712673664093018,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486599326133728,0.8441917300224304,0.830271303653717
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.3944668769836426,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7590254545211792,0.992786705493927,0.8565396070480347
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.7176663875579834,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431930303573608,0.7879406213760376,0.8299727439880371
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233843207359314,-0.8679298758506775,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5191113352775574,1.009193778038025,0.6824111938476562
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.18931245803833,-0.8679298758506775,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7962396740913391,0.4993515908718109,0.8621543645858765
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552406549453735,-0.8679298758506775,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39915627241134644,2.261875629425049,0.396140992641449
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,-0.8679298758506775,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637232720851898,1.1113662719726562,0.9484080672264099
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.42486825585365295,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357967019081116,0.5390607714653015,0.791786253452301
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.0712673664093018,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7618135809898376,0.8989812731742859,0.8786426782608032
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.3944668769836426,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72495037317276,0.9996011257171631,0.885785698890686
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.7176663875579834,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408545970916748,0.9555259943008423,0.86240154504776
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,2.040865898132324,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8011557459831238,0.9303990602493286,0.846511721611023
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233843207359314,-0.8679298758506775,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558444499969482,0.8960733413696289,0.7057278156280518
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.18931245803833,-0.8679298758506775,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403678297996521,0.37026411294937134,0.8372949361801147
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552406549453735,-0.8679298758506775,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085372984409332,2.3642921447753906,0.4029161334037781
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1103241443634033,0.839159369468689,1.0521279573440552
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,-0.22153080999851227,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211789846420288,0.33932769298553467,1.1568340063095093
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243704915046692,0.5774922966957092,1.15474534034729
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.7480677962303162,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4541012048721313,0.6374666094779968,1.1325178146362305
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.0712673664093018,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5173237323760986,0.48913875222206116,1.3185607194900513
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.3944668769836426,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4839236736297607,0.5272037386894226,1.2383325099945068
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73809814453125,1.1875337362289429,0.7229870557785034
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.18931245803833,-0.8679298758506775,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842350959777832,1.6400865316390991,0.6694239974021912
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790896534919739,2.3575000762939453,0.3983950912952423
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8792575001716614,1.6464459896087646,0.9348540306091309
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.10166872292757034,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0592886209487915,0.36267727613449097,0.9971021413803101
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,0.7480677962303162,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048376202583313,0.6401841640472412,1.0290881395339966
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.0712673664093018,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198748350143433,0.9296713471412659,1.0359504222869873
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908821702003479,1.3944668769836426,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112298607826233,0.9356349110603333,1.0407263040542603
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339216589927673,1.7848566770553589,0.6545037627220154
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.18931245803833,-0.8679298758506775,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44652101397514343,2.329122304916382,0.5342084765434265
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34147658944129944,2.3611629009246826,0.33277881145477295
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0547720193862915,1.7904784679412842,1.048599123954773
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372426152229309,0.9737136960029602,1.222769021987915
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,1.3944668769836426,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5776140689849854,1.2591058015823364,1.28679358959198
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,1.7176663875579834,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7592360973358154,1.0222257375717163,1.405745506286621
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849184632301331,0.8859028220176697,1.0121556520462036
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.18931245803833,-0.8679298758506775,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723941326141357,0.8316434025764465,1.0114604234695435
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772150754928589,1.8493719100952148,1.0686323642730713
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1219922304153442,1.392387866973877,1.100425124168396
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432742714881897,0.895094096660614,1.282625675201416
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,1.0712673664093018,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599647045135498,0.5632464289665222,1.3073300123214722
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,1.7176663875579834,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9826068878173828,0.8744257092475891,1.5227774381637573
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889380216598511,0.8936730027198792,1.074949026107788
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.18931245803833,-0.8679298758506775,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172261834144592,1.8144044876098633,1.0701029300689697
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849826574325562,1.715330719947815,1.2682462930679321
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036155104637146,1.128615140914917,1.049151062965393
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3659398555755615,0.9484567046165466,1.2427700757980347
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,1.3944668769836426,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6953632831573486,0.8077260255813599,1.3141381740570068
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,1.7176663875579834,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666149377822876,0.8273615837097168,1.3951537609100342
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711212158203125,0.9303366541862488,1.1065850257873535
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.18931245803833,-0.8679298758506775,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6155425310134888,1.0309324264526367,0.9524052143096924
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5936121344566345,1.712852120399475,0.9585957527160645
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,-0.8679298758506775,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.620455026626587,0.11201806366443634,1.4146870374679565
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,0.42486825585365295,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7572470903396606,0.1416727602481842,1.5308526754379272
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,1.0712673664093018,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607569694519043,0.09546755254268646,1.50248122215271
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908821702003479,1.7176663875579834,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649237871170044,0.10548679530620575,1.5675662755966187
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233843207359314,-0.8679298758506775,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2514002323150635,0.08743453770875931,1.1620951890945435
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.18931245803833,-0.8679298758506775,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.200643539428711,0.09059949219226837,1.1107121706008911
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552406549453735,-0.8679298758506775,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0353680849075317,1.361627459526062,0.9844517707824707
