sample_id,teacher_UTS,linear_UTS,residual_true_UTS,residual_pred_UTS,combined_UTS,abs_err_linear_vs_teacher_UTS,abs_err_residual_pred_vs_true_UTS,abs_err_combined_vs_teacher_UTS,teacher_FS,linear_FS,residual_true_FS,residual_pred_FS,combined_FS,abs_err_linear_vs_teacher_FS,abs_err_residual_pred_vs_true_FS,abs_err_combined_vs_teacher_FS,label_UTS,abs_err_combined_vs_label_UTS,abs_err_teacher_vs_label_UTS,label_FS,abs_err_combined_vs_label_FS,abs_err_teacher_vs_label_FS
118,1.4585304260253906,1.4145018864788659,0.04402853954652475,-0.0,1.4145018864788659,0.04402853954652475,0.04402853954652475,0.04402853954652475,0.6648110747337341,0.7016525771156438,-0.03684150238190964,0.03665706515312195,0.7383096422687657,0.03684150238190964,0.07349856753503159,0.07349856753503159,1.3885022401809692,0.02599964629789664,0.07002818584442139,0.5798251628875732,0.15848447938119248,0.08498591184616089
119,1.1029901504516602,1.1137903949715522,-0.010800244519892033,0.0,1.1137903949715522,0.010800244519892033,0.010800244519892033,0.010800244519892033,0.5913459658622742,1.2967848422143478,-0.7054388763520736,-0.2592596709728241,1.0375251712415237,0.7054388763520736,0.4461792053792495,0.4461792053792495,0.9959047436714172,0.11788565130013495,0.10708540678024292,0.4873496890068054,0.5501754822347182,0.10399627685546875
120,1.1820541620254517,1.0464070313777651,0.13564713064768652,0.0,1.0464070313777651,0.13564713064768652,0.13564713064768652,0.13564713064768652,1.7327111959457397,1.37322058298727,0.35949061295846985,-0.07852569222450256,1.2946948907627673,0.35949061295846985,0.4380163051829724,0.4380163051829724,1.373148798942566,0.3267417675648008,0.19109463691711426,1.741052269935608,0.4463573791728406,0.008341073989868164
121,0.6670364737510681,0.9790236591638471,-0.31198718541277903,0.0,0.9790236591638471,0.31198718541277903,0.31198718541277903,0.31198718541277903,1.9787527322769165,1.4496563335383637,0.5290963987385529,0.2486172616481781,1.6982735951865418,0.5290963987385529,0.28047913709037475,0.28047913709037475,0.720885694026947,0.2581379651369001,0.053849220275878906,2.017807960510254,0.31953436532371216,0.0390552282333374
122,1.0850086212158203,1.3044332551907842,-0.21942463397496392,-0.0,1.3044332551907842,0.21942463397496392,0.21942463397496392,0.21942463397496392,1.084745168685913,0.9644257691414765,0.1203193995444366,0.16449189186096191,1.1289176610024385,0.1203193995444366,0.044172492316525314,0.044172492316525425,1.0744911432266235,0.2299421119641607,0.010517477989196777,0.7850825190544128,0.34383514194802567,0.29966264963150024
123,1.3545511960983276,1.345291031871988,0.009260164226339684,-0.0,1.345291031871988,0.009260164226339684,0.009260164226339684,0.009260164226339684,0.7777934074401855,0.7910677190149372,-0.013274311574751674,-0.08192336559295654,0.7091443534219807,0.013274311574751674,0.06864905401820487,0.06864905401820487,1.4531581401824951,0.10786710831050716,0.09860694408416748,1.0286369323730469,0.3194925789510662,0.25084352493286133
124,1.4451044797897339,1.3657199216254052,0.07938455816432866,-0.0,1.3657199216254052,0.07938455816432866,0.07938455816432866,0.07938455816432866,0.650206983089447,0.7043886879571443,-0.054181704867697245,0.013900846242904663,0.7182895342000489,0.054181704867697245,0.06808255111060191,0.06808255111060191,1.5630487203598022,0.19732879873439702,0.11794424057006836,0.5401529669761658,0.17813656722388316,0.11005401611328125
125,1.4586889743804932,1.386148808553192,0.07254016582730127,-0.0,1.386148808553192,0.07254016582730127,0.07254016582730127,0.07254016582730127,0.6450417637825012,0.617709668888398,0.027332094894103265,0.03665706515312195,0.6543667340415199,0.027332094894103265,0.009324970259018683,0.009324970259018683,1.5340269804000854,0.14787817184689356,0.07533800601959229,0.47789421677589417,0.17647251726562574,0.16714754700660706
126,1.119415283203125,1.085437317045878,0.03397796615724702,0.0,1.085437317045878,0.03397796615724702,0.03397796615724702,0.03397796615724702,0.6538388729095459,1.2128419339871022,-0.5590030610775563,-0.2592596709728241,0.9535822630142781,0.5590030610775563,0.29974339010473217,0.29974339010473217,1.1280063390731812,0.04256902202730317,0.008591055870056152,0.7883546352386475,0.1652276277756306,0.13451576232910156
127,1.1843938827514648,1.018053953452091,0.1663399292993739,0.0,1.018053953452091,0.1663399292993739,0.1663399292993739,0.1663399292993739,1.7385846376419067,1.2892776747600243,0.44930696288188243,-0.07852569222450256,1.2107519825355217,0.44930696288188243,0.527832655106385,0.527832655106385,1.3684016466140747,0.3503476931619838,0.18400776386260986,1.7475954294204712,0.5368434468849494,0.009010791778564453
128,0.6698364019393921,0.950670581238173,-0.28083417929878096,0.0,0.950670581238173,0.28083417929878096,0.28083417929878096,0.28083417929878096,1.9851922988891602,1.3657134253111178,0.6194788735780423,0.2486172616481781,1.614330686959296,0.6194788735780423,0.3708616119298642,0.3708616119298642,0.6487207412719727,0.3019498399662004,0.021115660667419434,2.0188534259796143,0.4045227390203183,0.0336611270904541
129,1.1089774370193481,1.3548146601896258,-0.24583722317027767,-0.0,1.3548146601896258,0.24583722317027767,0.24583722317027767,0.24583722317027767,0.4115532636642456,0.714926266769425,-0.30337300310517934,0.16449189186096191,0.8794181586303869,0.30337300310517934,0.46786489496614125,0.46786489496614125,1.2486454248428345,0.10616923534679135,0.13966798782348633,0.3287437856197357,0.5506743730106511,0.08280947804450989
130,1.5663001537322998,1.3956724368708295,0.17062771686147027,-0.0,1.3956724368708295,0.17062771686147027,0.17062771686147027,0.17062771686147027,0.4500732123851776,0.5415682166428859,-0.09149500425770829,-0.08192336559295654,0.45964485104992936,0.09149500425770829,0.009571638664751747,0.009571638664751747,1.6816784143447876,0.28600597747395806,0.11537826061248779,0.40884482860565186,0.050800022444277504,0.04122838377952576
131,1.7198407649993896,1.4161013266242466,0.30373943837514306,-0.0,1.4161013266242466,0.30373943837514306,0.30373943837514306,0.30373943837514306,0.36268338561058044,0.4548891855850927,-0.09220579997451228,0.013900846242904663,0.4687900318279974,0.09220579997451228,0.10610664621741694,0.10610664621741694,1.8002561330795288,0.3841548064552822,0.08041536808013916,0.3317754566669464,0.13701457516105098,0.030907928943634033
132,1.658745288848877,1.4365302135520333,0.2222150752968437,-0.0,1.4365302135520333,0.2222150752968437,0.2222150752968437,0.2222150752968437,0.3740770220756531,0.36821016651634664,0.005866855559306439,0.03665706515312195,0.4048672316694686,0.005866855559306439,0.03079020959381551,0.03079020959381551,1.7595300674438477,0.3229998538918144,0.1007847785949707,0.3866744935512543,0.018192738118214313,0.012597471475601196
133,1.1261963844299316,1.1358187220447196,-0.009622337614787924,0.0,1.1358187220447196,0.009622337614787924,0.009622337614787924,0.009622337614787924,0.37602657079696655,0.9633424316150507,-0.5873158608180842,-0.2592596709728241,0.7040827606422266,0.5873158608180842,0.3280561898452601,0.3280561898452601,1.1974194049835205,0.061600682938800944,0.07122302055358887,0.31461426615715027,0.38946849448507637,0.061412304639816284
134,1.1665716171264648,1.0684353584509325,0.09813625867553233,0.0,1.0684353584509325,0.09813625867553233,0.09813625867553233,0.09813625867553233,0.4588245749473572,1.0397781723879729,-0.5809535974406157,-0.07852569222450256,0.9612524801634703,0.5809535974406157,0.5024279052161131,0.5024279052161131,1.1068140268325806,0.03837866838164805,0.05975759029388428,0.44482550024986267,0.5164269799136076,0.013999074697494507
135,0.6521419882774353,1.0010519862370146,-0.34890999795957933,0.0,1.0010519862370146,0.34890999795957933,0.34890999795957933,0.34890999795957933,1.8224947452545166,1.1162139229390664,0.7062808223154502,0.2486172616481781,1.3648311845872445,0.7062808223154502,0.4576635606672721,0.4576635606672721,0.6912828683853149,0.3097691178516997,0.03914088010787964,1.9946006536483765,0.629769469061132,0.17210590839385986
136,1.0632041692733765,1.209942747202257,-0.14673857792888056,-0.0,1.209942747202257,0.14673857792888056,0.14673857792888056,0.14673857792888056,1.0570180416107178,1.1073721405692998,-0.050354098958582005,0.16449189186096191,1.2718640324302617,0.050354098958582005,0.21484599081954392,0.21484599081954392,1.0441901683807373,0.16575257882151972,0.01901400089263916,1.1883469820022583,0.08351705042800339,0.13132894039154053
137,1.4916009902954102,1.250800523883461,0.2408004664119492,-0.0,1.250800523883461,0.2408004664119492,0.2408004664119492,0.2408004664119492,0.7098137140274048,0.9340140904427607,-0.22420037641535595,-0.08192336559295654,0.8520907248498042,0.22420037641535595,0.1422770108223994,0.1422770108223994,1.415950894355774,0.16515037047231296,0.07565009593963623,0.7351595163345337,0.1169312085152705,0.025345802307128906
138,1.7281708717346191,1.2814438571007711,0.446727014633848,-0.0,1.2814438571007711,0.446727014633848,0.446727014633848,0.446727014633848,0.4909632205963135,0.8039955498505944,-0.3130323292542809,0.02803686261177063,0.832032412462365,0.3130323292542809,0.34106919186605156,0.34106919186605156,1.7960987091064453,0.5146548520056742,0.06792783737182617,0.306887149810791,0.525145262651574,0.18407607078552246
139,1.5643455982208252,1.2916583005646647,0.2726872976561605,-0.0,1.2916583005646647,0.2726872976561605,0.2726872976561605,0.2726872976561605,0.5567334890365601,0.7606560403162215,-0.2039225512796614,0.03665706515312195,0.7973131054693434,0.2039225512796614,0.24057961643278336,0.24057961643278336,1.38699209690094,0.09533379633627526,0.17735350131988525,0.5824349522590637,0.2148781532102797,0.025701463222503662
140,1.1493679285049438,0.9909468090573508,0.15842111944759307,0.0,0.9909468090573508,0.15842111944759307,0.15842111944759307,0.15842111944759307,0.756128191947937,1.3557883054149256,-0.5996601134669886,-0.2592596709728241,1.0965286344421015,0.5996601134669886,0.34040044249416446,0.34040044249416446,1.0580095052719116,0.06706269621456085,0.09135842323303223,0.773223340511322,0.32330529393077945,0.01709514856338501
141,1.1554017066955566,0.9235634454635637,0.23183826123199291,0.0,0.9235634454635637,0.23183826123199291,0.23183826123199291,0.23183826123199291,1.6752598285675049,1.4322240461878477,0.24303578237965717,-0.07852569222450256,1.3536983539633451,0.24303578237965717,0.32156147460415974,0.32156147460415974,1.373148798942566,0.4495853534790022,0.21774709224700928,1.771236538887024,0.4175381849236788,0.09597671031951904
142,0.6507024765014648,0.8561800732496458,-0.205477596748181,0.0,0.8561800732496458,0.205477596748181,0.205477596748181,0.205477596748181,1.8528879880905151,1.5086597967389412,0.3442281913515739,0.2486172616481781,1.7572770583871193,0.3442281913515739,0.0956109297033958,0.0956109297033958,0.7406613230705261,0.11551875017911972,0.08995884656906128,1.9670015573501587,0.20972449896303935,0.11411356925964355
143,0.8853482007980347,1.1284064103975298,-0.2430582095994951,-0.0,1.1284064103975298,0.2430582095994951,0.2430582095994951,0.2430582095994951,2.7164902687072754,1.2995115437022804,1.416978725004995,0.16449189186096191,1.4640034355632423,1.416978725004995,1.252486833144033,1.252486833144033,0.9192836284637451,0.20912278193378464,0.03393542766571045,2.9406940937042236,1.4766906581409813,0.22420382499694824
144,1.1398712396621704,1.1692641870787337,-0.029392947416563286,-0.0,1.1692641870787337,0.029392947416563286,0.029392947416563286,0.029392947416563286,0.913296103477478,1.1261534935757411,-0.2128573900982631,-0.08192336559295654,1.0442301279827846,0.2128573900982631,0.13093402450530656,0.13093402450530656,1.19344162940979,0.024177442331056342,0.05357038974761963,0.9416512250900269,0.10257890289275773,0.028355121612548828
145,1.231809377670288,1.199907520296044,0.031901857374244,-0.0,1.199907520296044,0.031901857374244,0.031901857374244,0.031901857374244,0.9207966923713684,0.996134952983575,-0.07533826061220661,0.02803686261177063,1.0241718155953456,0.07533826061220661,0.10337512322397724,0.10337512322397724,1.2223798036575317,0.022472283361487655,0.009429574012756348,0.8421827554702759,0.18198906012506977,0.07861393690109253
146,0.7500993609428406,1.2101219637599374,-0.46002260281709684,-0.0,1.2101219637599374,0.46002260281709684,0.46002260281709684,0.46002260281709684,0.9133150577545166,0.952795443449202,-0.03948038569468537,0.03665706515312195,0.9894525086023239,0.03948038569468537,0.07613745084780732,0.07613745084780732,0.7188113927841187,0.49131057097581876,0.031287968158721924,1.0430614948272705,0.053608986224946586,0.1297464370727539
147,1.1415517330169678,0.9094104722526236,0.23214126076434416,0.0,0.9094104722526236,0.23214126076434416,0.23214126076434416,0.23214126076434416,1.3833506107330322,1.5479277085479062,-0.16457709781487395,-0.2592596709728241,1.288668037575082,0.16457709781487395,0.09468257315795015,0.09468257315795015,1.0072802305221558,0.09786975826953215,0.134271502494812,1.2019644975662231,0.08670354000885894,0.18138611316680908
148,1.1106438636779785,0.8420271086588365,0.26861675501914206,0.0,0.8420271086588365,0.26861675501914206,0.26861675501914206,0.26861675501914206,1.2460393905639648,1.6243634493208283,-0.3783240587568635,-0.07852569222450256,1.5458377570963258,0.3783240587568635,0.2997983665323609,0.2997983665323609,0.9954270720481873,0.1533999633893508,0.11521679162979126,1.2346950769424438,0.3111426801538819,0.011344313621520996
149,0.6501380205154419,0.7746437364449187,-0.12450571592947679,0.0,0.7746437364449187,0.12450571592947679,0.12450571592947679,0.12450571592947679,1.8422294855117798,1.7007991998719219,0.14143028563985793,0.2486172616481781,1.9494164615201,0.14143028563985793,0.10718697600832017,0.10718697600832017,0.5912514328956604,0.18339230354925828,0.058886587619781494,1.8308054208755493,0.11861104064455064,0.011424064636230469
150,0.8401371836662292,1.0753668889645118,-0.23522970529828258,-0.0,1.0753668889645118,0.23522970529828258,0.23522970529828258,0.23522970529828258,2.7192108631134033,1.443191163205357,1.2760196999080464,0.16449189186096191,1.6076830550663188,1.2760196999080464,1.1115278080470845,1.1115278080470845,0.8177564144134521,0.2576104745510597,0.0223807692527771,3.1031007766723633,1.4954177216060445,0.38388991355895996
151,1.1083070039749146,1.1162246656457155,-0.00791766167080099,-0.0,1.1162246656457155,0.00791766167080099,0.00791766167080099,0.00791766167080099,0.9307470321655273,1.2698331130788179,-0.3390860809132905,-0.08192336559295654,1.1879097474858613,0.3390860809132905,0.25716271532033397,0.25716271532033397,1.1225848197937012,0.0063601541479856305,0.014277815818786621,0.9448885321617126,0.24302121532414867,0.014141499996185303
152,1.1672661304473877,1.1366535553991326,0.030612575048255097,-0.0,1.1366535553991326,0.030612575048255097,0.030612575048255097,0.030612575048255097,0.9830920696258545,1.1831540820210247,-0.20006201239517019,0.013900846242904663,1.1970549282639293,0.20006201239517019,0.21396285863807485,0.21396285863807485,1.1789257526397705,0.04227219724063791,0.011659622192382812,0.9354117512702942,0.26164317699363515,0.0476803183555603
153,0.7194756865501404,1.1570824423269193,-0.4376067557767789,-0.0,1.1570824423269193,0.4376067557767789,0.4376067557767789,0.4376067557767789,0.9779036045074463,1.0964750629522786,-0.1185714584448323,0.03665706515312195,1.1331321281054005,0.1185714584448323,0.15522852359795425,0.15522852359795425,0.7018105983734131,0.4552718439535062,0.017665088176727295,0.8674549460411072,0.26567718206429336,0.11044865846633911
154,1.1353858709335327,0.8563709508196056,0.27901492011392715,0.0,0.8563709508196056,0.27901492011392715,0.27901492011392715,0.27901492011392715,1.426415205001831,1.6916073280509827,-0.26519212304915163,-0.2592596709728241,1.4323476570781586,0.26519212304915163,0.005932452076327532,0.005932452076327532,1.0876210927963257,0.2312501419767201,0.04776477813720703,1.6797089576721191,0.24736130059396055,0.2532937526702881
155,1.086897611618042,0.7889875872258184,0.2979100243922236,0.0,0.7889875872258184,0.2979100243922236,0.2979100243922236,0.2979100243922236,1.1929774284362793,1.7680430688239048,-0.5750656403876255,-0.07852569222450256,1.6895173765994023,0.5750656403876255,0.49653994816312297,0.49653994816312297,1.086130976676941,0.2971433894511225,0.0007666349411010742,1.155944585800171,0.5335727907992314,0.0370328426361084
156,0.6512742638587952,0.7216042150119006,-0.07032995115310547,0.0,0.7216042150119006,0.07032995115310547,0.07032995115310547,0.07032995115310547,1.8341138362884521,1.8444788193749986,-0.010364983086546431,0.2486172616481781,2.0930960810231767,0.010364983086546431,0.25898224473472453,0.25898224473472453,0.5766022801399231,0.14500193487197754,0.07467198371887207,1.765507698059082,0.32758838296409465,0.06860613822937012
157,1.0383225679397583,1.070087973749196,-0.03176540580943765,-0.0,1.070087973749196,0.03176540580943765,0.03176540580943765,0.03176540580943765,0.7995129823684692,1.2343132641147618,-0.4348002817462926,0.16449189186096191,1.3988051559757237,0.4348002817462926,0.5992921736072545,0.5992921736072545,1.0342626571655273,0.03582531658366861,0.004059910774230957,0.9000114798545837,0.49879367612114,0.1004984974861145
158,1.1813477277755737,1.1109457504303997,0.07040197734517406,-0.0,1.1109457504303997,0.07040197734517406,0.07040197734517406,0.07040197734517406,0.5855870842933655,1.0609552139882226,-0.4753681296948571,-0.08192336559295654,0.979031848395266,0.4753681296948571,0.39344476410190055,0.39344476410190055,1.170514702796936,0.059568952366536365,0.010833024978637695,0.5524609684944153,0.42657087990085074,0.033126115798950195
159,1.263627290725708,1.1313746401838167,0.13225265054189128,-0.0,1.1313746401838167,0.13225265054189128,0.13225265054189128,0.13225265054189128,0.6393177509307861,0.9742761829304295,-0.33495843199964337,0.013900846242904663,0.9881770291733342,0.33495843199964337,0.34885927824254803,0.34885927824254803,1.2340377569198608,0.10266311673604411,0.029589533805847168,0.570637047290802,0.41753998188253216,0.06868070363998413
160,1.2842870950698853,1.1518035271116034,0.13248356795828187,-0.0,1.1518035271116034,0.13248356795828187,0.13248356795828187,0.13248356795828187,0.6076565980911255,0.8875971638616833,-0.2799405657705578,0.03665706515312195,0.9242542290148053,0.2799405657705578,0.31659763092367976,0.31659763092367976,1.2621839046478271,0.11038037753622376,0.022103190422058105,0.6564133167266846,0.2678409122881207,0.04875671863555908
161,0.7845718860626221,0.8510920356042897,-0.06652014954166763,0.0,0.8510920356042897,0.06652014954166763,0.06652014954166763,0.06652014954166763,0.8509085774421692,1.4827294289603874,-0.6318208515182182,-0.2592596709728241,1.2234697579875633,0.6318208515182182,0.3725611805453941,0.3725611805453941,0.7489545941352844,0.10213744146900527,0.035617291927337646,0.9355107545852661,0.2879590034022972,0.08460217714309692
162,0.6354244351387024,0.7837086720105025,-0.14828423687180015,0.0,0.7837086720105025,0.14828423687180015,0.14828423687180015,0.14828423687180015,2.2513668537139893,1.5591651697333095,0.6922016839806797,-0.07852569222450256,1.480639477508807,0.6922016839806797,0.7707273762051823,0.7707273762051823,0.6423677206039429,0.14134095140655967,0.0069432854652404785,2.300886631011963,0.8202471535031559,0.04951977729797363
163,0.46384739875793457,0.7163252997965848,-0.2524779010386502,0.0,0.7163252997965848,0.2524779010386502,0.2524779010386502,0.2524779010386502,2.2536797523498535,1.635600920284403,0.6180788320654504,0.2486172616481781,1.8842181819325812,0.6180788320654504,0.36946157041727234,0.36946157041727234,0.35923492908477783,0.35709037071180694,0.10461246967315674,2.360558271408081,0.4763400894754999,0.10687851905822754
164,1.0678136348724365,1.0554982900937477,0.012315344778688786,-0.0,1.0554982900937477,0.012315344778688786,0.012315344778688786,0.012315344778688786,0.6440605521202087,1.0540209349578664,-0.4099603828376577,0.16449189186096191,1.2185128268188283,0.4099603828376577,0.5744522746986196,0.5744522746986196,1.0631921291351318,0.0076938390413840985,0.0046215057373046875,0.5641588568687439,0.6543539699500844,0.07990169525146484
165,1.1794981956481934,1.0963560667749515,0.0831421288732419,-0.0,1.0963560667749515,0.0831421288732419,0.0831421288732419,0.0831421288732419,0.5079809427261353,0.8806628848313273,-0.372681942105192,-0.08192336559295654,0.7987395192383707,0.372681942105192,0.29075857651223547,0.29075857651223547,1.1115118265151978,0.0151557597402463,0.0679863691329956,0.5737747550010681,0.2249647642373026,0.06579381227493286
166,1.2224633693695068,1.1065705111807216,0.11589285818878525,-0.0,1.1065705111807216,0.11589285818878525,0.11589285818878525,0.11589285818878525,0.5435904264450073,0.8373233713006052,-0.29373294485559787,-0.012987196445465088,0.8243361748551401,0.29373294485559787,0.2807457484101328,0.2807457484101328,1.165563941001892,0.05899342982117051,0.056899428367614746,0.542772114276886,0.2815640605782541,0.0008183121681213379
167,1.253448247909546,1.1167849565283685,0.1366632913811774,-0.0,1.1167849565283685,0.1366632913811774,0.1366632913811774,0.1366632913811774,0.5524963140487671,0.7939838537735342,-0.2414875397247671,0.013900846242904663,0.8078847000164389,0.2414875397247671,0.25538838596767177,0.25538838596767177,1.1925266981124878,0.07574174158411928,0.060921549797058105,0.6330984830856323,0.17478621693080654,0.08060216903686523
168,1.3026611804962158,1.1372138434561552,0.16544733704006065,-0.0,1.1372138434561552,0.16544733704006065,0.16544733704006065,0.16544733704006065,0.5369976758956909,0.7073048347047881,-0.1703071588090972,0.03665706515312195,0.7439618998579101,0.1703071588090972,0.20696422396221914,0.20696422396221914,1.3143712282180786,0.17715738476192344,0.011710047721862793,0.5951666235923767,0.14879527626553335,0.05816894769668579
169,0.7459057569503784,0.8365023519488415,-0.09059659499846306,0.0,0.8365023519488415,0.09059659499846306,0.09059659499846306,0.09059659499846306,1.0880732536315918,1.302437099803492,-0.21436384617190019,-0.2592596709728241,1.0431774288306679,0.21436384617190019,0.04489582480092391,0.04489582480092391,0.7719248533248901,0.06457749862395135,0.02601909637451172,1.102471113204956,0.05929368437428817,0.014397859573364258
170,0.5987882614135742,0.7691189883550544,-0.17033072694148021,0.0,0.7691189883550544,0.17033072694148021,0.17033072694148021,0.17033072694148021,2.24641489982605,1.3788728405764143,0.8675420592496355,-0.07852569222450256,1.3003471483519118,0.8675420592496355,0.946067751474138,0.946067751474138,0.5786153674125671,0.1905036209424873,0.02017289400100708,2.136735439300537,0.8363882909486253,0.1096794605255127
171,0.446186363697052,0.7017356161411366,-0.25554925244408455,0.0,0.7017356161411366,0.25554925244408455,0.25554925244408455,0.25554925244408455,2.253034830093384,1.4553085911275079,0.7977262389658759,0.2486172616481781,1.703925852775686,0.7977262389658759,0.5491089773176978,0.5491089773176978,0.3307676315307617,0.37096798461037483,0.11541873216629028,2.332536220550537,0.6286103677748511,0.07950139045715332
172,0.9401993751525879,0.9228153739250076,0.017384001227580326,-0.0,0.9228153739250076,0.017384001227580326,0.017384001227580326,0.017384001227580326,1.1016077995300293,1.0402680859769955,0.0613397135530338,0.16449189186096191,1.2047599778379574,0.0613397135530338,0.10315217830792811,0.10315217830792811,0.9681641459465027,0.04534877202149512,0.027964770793914795,1.0630879402160645,0.14167203762189295,0.038519859313964844
173,0.8622209429740906,0.9738875950119814,-0.11166665203789083,-0.0,0.9738875950119814,0.11166665203789083,0.11166665203789083,0.11166665203789083,0.7984415888786316,0.823570522319734,-0.025128933441102452,-0.012987196445465088,0.810583325874269,0.025128933441102452,0.012141736995637364,0.012141736995637364,0.7986306548118591,0.17525694020012228,0.06359028816223145,0.5946850180625916,0.2158983078116774,0.20375657081604004
174,0.8519453406333923,0.9841020403596284,-0.13215669972623612,-0.0,0.9841020403596284,0.13215669972623612,0.13215669972623612,0.13215669972623612,0.822842001914978,0.780231004792663,0.042610997122314975,0.013900846242904663,0.7941318510355677,0.042610997122314975,0.028710150879410312,0.028710150879410312,0.830271303653717,0.1538307367059114,0.021674036979675293,0.8441917300224304,0.050059878986862705,0.021349728107452393
175,0.8357671499252319,0.9943164838235218,-0.15854933389828985,-0.0,0.9943164838235218,0.15854933389828985,0.15854933389828985,0.15854933389828985,0.8334606885910034,0.73689149525829,0.09656919333271341,0.02803686261177063,0.7649283578700606,0.09656919333271341,0.06853233072094278,0.06853233072094278,0.8565396070480347,0.1377768767754871,0.020772457122802734,0.992786705493927,0.22785834762386636,0.15932601690292358
176,0.8467367887496948,1.004530927287415,-0.15779413853772017,-0.0,1.004530927287415,0.15779413853772017,0.15779413853772017,0.15779413853772017,0.8445747494697571,0.6935519857239169,0.15102276374584023,0.03665706515312195,0.7302090508770388,0.15102276374584023,0.11436569859271828,0.11436569859271828,0.8299727439880371,0.1745581832993779,0.016764044761657715,0.7879406213760376,0.0577315704989988,0.05663412809371948
177,0.703179657459259,0.7038194357801014,-0.000639778320842388,0.0,0.7038194357801014,0.000639778320842388,0.000639778320842388,0.000639778320842388,0.961318850517273,1.2886842508226208,-0.3273654003053479,-0.2592596709728241,1.0294245798497967,0.3273654003053479,0.06810572933252379,0.06810572933252379,0.6824111938476562,0.02140824193244517,0.020768463611602783,1.009193778038025,0.020230801811771837,0.04787492752075195
178,0.7438685894012451,0.6364360721863143,0.10743251721493086,0.0,0.6364360721863143,0.10743251721493086,0.10743251721493086,0.10743251721493086,0.5458892583847046,1.3651199915955432,-0.8192307332108386,-0.07852569222450256,1.2865942993710406,0.8192307332108386,0.740705040986336,0.740705040986336,0.8621543645858765,0.2257182923995622,0.11828577518463135,0.4993515908718109,0.7872427084992297,0.04653766751289368
179,0.4467015266418457,0.5690526999723964,-0.12235117333055068,0.0,0.5690526999723964,0.12235117333055068,0.12235117333055068,0.12235117333055068,2.26951003074646,1.4415557421466367,0.8279542885998232,0.2486172616481781,1.6901730037948148,0.8279542885998232,0.5793370269516451,0.5793370269516451,0.396140992641449,0.1729117073309474,0.05056053400039673,2.261875629425049,0.571702625630234,0.007634401321411133
180,0.9406217932701111,0.9382087577634641,0.0024130355066469544,-0.0,0.9382087577634641,0.0024130355066469544,0.0024130355066469544,0.0024130355066469544,1.0430662631988525,0.8329360151915973,0.21013024800725522,0.16449189186096191,0.9974279070525592,0.21013024800725522,0.0456383561462933,0.0456383561462933,0.9484080672264099,0.010199309462945783,0.007786273956298828,1.1113662719726562,0.11393836492009701,0.06830000877380371
181,0.8737850189208984,0.9790665344446678,-0.10528151552376941,-0.0,0.9790665344446678,0.10528151552376941,0.10528151552376941,0.10528151552376941,0.7326537370681763,0.6595779650650581,0.07307577200311821,-0.08192336559295654,0.5776545994721015,0.07307577200311821,0.15499913759607475,0.15499913759607475,0.791786253452301,0.18728028099236682,0.08199876546859741,0.5390607714653015,0.0385938280068,0.19359296560287476
182,0.8536518812179565,0.999495424198085,-0.14584354298012847,-0.0,0.999495424198085,0.14584354298012847,0.14584354298012847,0.14584354298012847,0.807795524597168,0.572898934007265,0.23489659058990298,0.013900846242904663,0.5867997802501697,0.23489659058990298,0.2209957443469983,0.2209957443469983,0.8786426782608032,0.12085274593728179,0.02499079704284668,0.8989812731742859,0.31218149292411623,0.09118574857711792
183,0.8376326560974121,1.0097098676619782,-0.17207721156456612,-0.0,1.0097098676619782,0.17207721156456612,0.17207721156456612,0.17207721156456612,0.8229123950004578,0.529559424472892,0.2933529705275658,0.02803686261177063,0.5575962870846626,0.2933529705275658,0.2653161079157952,0.2653161079157952,0.885785698890686,0.1239241687712922,0.048153042793273926,0.9996011257171631,0.4420048386325005,0.17668873071670532
184,0.8488132953643799,1.0199243111258716,-0.17111101576149168,-0.0,1.0199243111258716,0.17111101576149168,0.17111101576149168,0.17111101576149168,0.8376031517982483,0.4862199149385188,0.3513832368597295,0.03665706515312195,0.5228769800916407,0.3513832368597295,0.31472617170660755,0.31472617170660755,0.86240154504776,0.15752276607811155,0.013588249683380127,0.9555259943008423,0.43264901420920154,0.117922842502594
185,0.8228122591972351,1.030138754589765,-0.20732649539252979,-0.0,1.030138754589765,0.20732649539252979,0.20732649539252979,0.20732649539252979,0.8486705422401428,0.44288040540414575,0.4057901368359971,0.042407214641571045,0.4852876200457168,0.4057901368359971,0.36338292219442603,0.36338292219442603,0.846511721611023,0.18362703297874194,0.023699462413787842,0.9303990602493286,0.4451114402036118,0.08172851800918579
186,0.7028988003730774,0.7192128196185579,-0.016314019245480482,0.0,0.7192128196185579,0.016314019245480482,0.016314019245480482,0.016314019245480482,0.8957393765449524,1.0813521800372228,-0.18561280349227038,-0.2592596709728241,0.8220925090643987,0.18561280349227038,0.07364686748055371,0.07364686748055371,0.7057278156280518,0.013485003990506117,0.0028290152549743652,0.8960733413696289,0.07398083230523023,0.00033396482467651367
187,0.7444779276847839,0.6518294560247708,0.09264847166001311,0.0,0.6518294560247708,0.09264847166001311,0.09264847166001311,0.09264847166001311,0.5360528230667114,1.1577879208101451,-0.6217350977434337,-0.07852569222450256,1.0792622285856426,0.6217350977434337,0.5432094055189312,0.5432094055189312,0.8372949361801147,0.18546548015534392,0.09281700849533081,0.37026411294937134,0.7089981156362712,0.1657887101173401
