tem,fcr,Al,Zr,Sn,Mo,Cr,Nb,Si,V,Ta,Fe,T1,t1,T2,t2,T3,t3,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,YS,FS,UTS,imgf,,,,
25,4000,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,840.0225395,43.2232282,840.0225395,0.07179,,,,
350,0,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,196.302,49.3519,604.08,0.07179,,,,
450,0,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,181.382,58.4198,701.12,0.07179,,,,
550,0,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,119.996,53.02087,373.35,0.07179,,,,
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1010.862412,26.6051052,1406.045691,0.28484,,,,
25,1500,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1125.664,10.628375,1479.770212,0.28484,,,,
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1326.217,15.5274003,1517.38951,0.28484,,,,
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1378.478,22.3014829,1594.282815,0.28484,,,,
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1418.444,16.8297841,1603.287302,0.28484,,,,
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,492.328,31.797,958.1973226,0.28484,,,,
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,527.874,28.893,978.789395,0.28484,,,,
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,415.848,26.8,825.2644952,0.28484,,,,
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1000.028602,20.1993793,1384.819567,0.3979,,,,
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1342.55,14.93832,1532.24734,0.3979,,,,
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1388.872,20.8869492,1620.177845,0.3979,,,,
25,3500,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1435.582,21.6050576,1649.857338,0.3979,,,,
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1390.346,19.8396879,1628.117506,0.3979,,,,
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,380.348,24.099,958.2839244,0.3979,,,,
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,388.88,27.298,906.1084436,0.3979,,,,
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,496.35,33.996,856.8508076,0.3979,,,,
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,980.212402,31.5121788,1404.108966,0.26788,,,,
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1459.795,12.7039177,1504.570768,0.26788,,,,
25,2500,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1367.45,17.7969672,1542.678696,0.26788,,,,
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1253.732,21.4932021,1557.852363,0.26788,,,,
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1457.905,23.413073,1626.699823,0.26788,,,,
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,453.116,37.193,978.0541173,0.26788,,,,
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,458.464,33.704,902.4757371,0.26788,,,,
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,465.442,42.81,885.3395688,0.26788,,,,
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,989.218326,18.3322057,1407.987374,0.24962,,,,
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1351.68,16.289115,1527.436538,0.24962,,,,
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1424.947,15.15049,1613.96193,0.24962,,,,
25,3500,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1465.0476,11.219723,1625.075811,0.24962,,,,
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,650.376,19.001,960.751667,0.24962,,,,
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,598.7324,18.311,1021.512365,0.24962,,,,
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,535.354,22.018,937.4844003,0.24962,,,,
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,977.198952,23.5595759,1288.49757,0.94119,,,,
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1154.63,14.717808,1436.435795,0.94119,,,,
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1230.529,17.213175,1436.931618,0.94119,,,,
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1350.574,16.287577,1468.300842,0.94119,,,,
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,495.032,27.297,814.5873594,0.94119,,,,
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,489.596,23.297,727.8361836,0.94119,,,,
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,413.7553793,39.499,699.6337872,0.94119,,,,
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,926.94817,23.4583741,1200.370796,0.67889,,,,
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1257.628,13.0102097,1387.282132,0.67889,,,,
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1344.89,15.9119162,1455.862024,0.67889,,,,
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1336.967,13.008199,1442.341269,0.67889,,,,
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,501.786,26.3,749.880436,0.67889,,,,
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,424.8892,31.317,703.5187434,0.67889,,,,
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,449.924,34.798,695.5200876,0.67889,,,,
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,993.408788,26.2651306,1414.666055,0.48567,,,,
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1207.926,13.2674491,1535.498559,0.48567,,,,
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1387.39,21.9634281,1606.629748,0.48567,,,,
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1459.349,22.1363793,1672.472945,0.48567,,,,
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,502.506,30.692,985.3604869,0.48567,,,,
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,465.264,29.004,949.725486,0.48567,,,,
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,446.596,32.4,889.4045743,0.48567,,,,
25,0,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1090.36,35.6300728,1474.757147,0.15275,,,,
25,2000,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1349.47635,20.9859297,1727.794918,0.15275,,,,
25,2500,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1660.269073,20.4165085,1828.986664,0.15275,,,,
25,4000,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1819.674938,17.1187219,1895.107259,0.15275,,,,
350,0,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,775.506,21.3043,1312.298103,0.15275,,,,
450,0,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,659.2,34.8714,1185.099642,0.15275,,,,
550,0,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,526.07,50.8227,976.4133333,0.15275,,,,
25,0,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1142.88,29.2481572,1485.560421,0.10027,,,,
25,2000,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1315.78846,24.9900346,1683.865406,0.10027,,,,
25,3000,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1726.594952,20.9899539,1826.64142,0.10027,,,,
25,4000,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1821.299208,19.9112286,1947.628012,0.10027,,,,
350,0,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,743.484,18.5764,1285.242212,0.10027,,,,
450,0,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,757.8183248,33.3526303,1292.116313,0.10027,,,,
550,0,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,572.498,51.0914,906.4966667,0.10027,,,,
25,0,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1078.36,19.6928927,1466.524147,0.0912,,,,
25,2000,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1357.30255,16.3982285,1706.004962,0.0912,,,,
25,3000,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1789.606518,15.9604645,1888.142579,0.0912,,,,
25,4000,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1694.847598,17.1676811,1942.382055,0.0912,,,,
350,0,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,781.75,15.0361,1249.372569,0.0912,,,,
450,0,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,731.204,29.1453,1201.831782,0.0912,,,,
550,0,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,578.682,51.0254,967.4766667,0.0912,,,,
25,0,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1034.54,27.916379,1441.726366,0.2663,,,,
25,2000,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1303.96828,15.07307,1686.808258,0.2663,,,,
25,3000,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1703.050558,15.2925813,1872.862117,0.2663,,,,
25,4000,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1038.47075,17.5527186,1085.314851,0.2663,,,,
350,0,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,757.428,20.3053,1286.161696,0.2663,,,,
450,0,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,711.308,39.8812,1382.58,0.2663,,,,
550,0,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,610.028,50.2042,1004.666667,0.2663,,,,
25,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,515.084,76.5085815,1196.730699,0.14655,,,,
25,2000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,719.211606,19.8570449,1400.766332,0.14655,,,,
25,3000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,824.7711169,14.5865388,1423.356666,0.14655,,,,
25,4000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,648.1126152,16.0371435,848.9776328,0.14655,,,,
350,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,338.6641179,19.3652,1105.595495,0.14655,,,,
450,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,362.4862526,16.3087,1059.336842,0.14655,,,,
550,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,855.53,16.3422,1049.581164,0.14655,,,,
25,0,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,724.4,77.6380974,1076.263972,0.54334,,,,
25,2000,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,995.1319761,24.5374323,1304.704291,0.54334,,,,
25,3000,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,1172.466176,30.9283003,1355.891066,0.54334,,,,
25,4000,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,792.3566096,24.559568,802.6628729,0.54334,,,,
350,0,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,492.74,35.9544,1118.74,0.54334,,,,
450,0,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,462.126,62.048,1762.4,0.54334,,,,
550,0,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,402.666,52.9831,900.6833333,0.54334,,,,
25,0,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,767.25,76.5969518,1076.070756,0.574,,,,
25,2000,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,1039.873363,31.3386933,1284.335815,0.574,,,,
25,3000,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,1181.501461,26.1236205,1357.281983,0.574,,,,
25,4000,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,800.2767684,24.7770711,825.3908597,0.574,,,,
350,0,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,473.124,38.0347,1132.96,0.574,,,,
450,0,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,462.2,63.2304,1768.266667,0.574,,,,
550,0,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,416.59,48.8884,856.0633333,0.574,,,,
25,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1116.64,14.7787965,1418.229548,0.75797,,,,
25,2000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1230.062818,7.4738605,1573.522895,0.75797,,,,
25,3000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1443.6941,6.0036924,1597.896734,0.75797,,,,
25,4000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,936.9985322,6.8033815,1055.448295,0.75797,,,,
350,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,826.872,8.5315,1210.705248,0.75797,,,,
450,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,777.46,6.1079,1130.12,0.75797,,,,
550,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,717.922,37.5809,951.4871575,0.75797,,,,
25,0,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,892.414,73.7561035,1234.397336,0.10358,,,,
25,2000,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1206.393856,28.6639144,1399.317134,0.10358,,,,
25,3000,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1397.938375,31.8436188,1512.067734,0.10358,,,,
25,3500,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,910.831624,19.2010963,969.509473,0.10358,,,,
25,4000,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,800.8200422,31.6294926,917.8607725,0.10358,,,,
350,0,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,602.338,41.3475,1418.04,0.10358,,,,
450,0,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,589.864,59.5933,1774.133333,0.10358,,,,
550,0,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,387.16,50.5144,736.2933333,0.10358,,,,
25,0,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1098.22,24.9633841,1303.239489,0.5021,,,,
25,2000,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1179.986982,27.5305324,1504.277443,0.5021,,,,
25,3000,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1544.171564,19.4835553,1701.633051,0.5021,,,,
25,4000,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,946.6858741,18.0507295,1052.174014,0.5021,,,,
350,0,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,756.58,27.4074,1211.158565,0.5021,,,,
450,0,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,714.288,55.0484,1780.033333,0.5021,,,,
550,0,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,603.954,47.786,866.94,0.5021,,,,
