timestamp,round,epochs_done,train_mae_fs,val_mae_fs,train_mae_ys,val_mae_ys,worst_val_node,best_train_node,worst_rel_pct,best_rel_pct,curate_count_after,phase,mask_op,batch_k,effective_k,worst_nodes,best_nodes,elapsed_sec
2026-04-07 08:46:18,64,60,0.08235190,0.07514932,0.04841445,0.05138728,114,579,36.58145905,0.31721631,60,exchange,exchange,1,1,114,579,16.7948
2026-04-07 08:46:34,65,60,0.07397985,0.06861017,0.05479111,0.04852243,342,64,33.32519531,0.19706559,60,exchange,exchange,1,1,342,64,16.8209
2026-04-07 08:46:51,66,60,0.08304766,0.06456016,0.05202015,0.05048307,296,322,33.03126526,0.36096984,60,exchange,exchange,1,1,296,322,16.8131
2026-04-07 08:47:08,67,60,0.07558990,0.06860742,0.05127566,0.05158822,314,401,41.78107071,0.39287713,60,exchange,exchange,1,1,314,401,16.7990
2026-04-07 08:47:25,68,60,0.07659908,0.07145350,0.05268170,0.05036854,34,169,29.23650742,0.22650257,60,exchange,exchange,1,1,34,169,16.8113
2026-04-07 08:47:42,69,60,0.08051568,0.07124674,0.05187111,0.05001012,189,538,32.53309250,0.32180703,60,exchange,exchange,1,1,189,538,16.8311
2026-04-07 08:47:59,70,60,0.07329142,0.06862663,0.04902247,0.04720151,595,546,26.70035934,0.32147199,60,exchange,exchange,1,1,595,546,16.8087
2026-04-07 08:48:15,71,60,0.07840139,0.06416625,0.04891752,0.04779417,376,307,28.34217072,0.33415237,60,exchange,exchange,1,1,376,307,16.7931
2026-04-07 08:48:32,72,60,0.07628679,0.06446799,0.04905489,0.04971516,528,352,26.73933792,0.25294760,60,exchange,exchange,1,1,528,352,16.7762
2026-04-07 08:48:49,73,60,0.07570589,0.07302615,0.05041028,0.05128953,401,582,106.99638367,0.57278275,60,exchange,exchange,1,1,401,582,16.7600
2026-04-07 08:49:06,74,60,0.07318529,0.07025082,0.05049317,0.04378180,381,394,28.50131607,0.17265366,60,exchange,exchange,1,1,381,394,16.8188
2026-04-07 08:49:22,75,60,0.07727655,0.07123577,0.05038711,0.04701391,15,431,27.52272797,0.20182310,60,exchange,exchange,1,1,15,431,16.8235
2026-04-07 08:49:39,76,60,0.07527941,0.07246846,0.04961729,0.04902889,137,563,34.73065567,0.73256147,60,exchange,exchange,1,1,137,563,16.7783
2026-04-07 08:49:56,77,60,0.07416309,0.06317790,0.05023817,0.04624117,157,79,26.80902100,0.59430981,60,exchange,exchange,1,1,157,79,16.7547
2026-04-07 08:50:13,78,60,0.07705970,0.06541421,0.04939815,0.04516586,396,217,36.90811157,0.22831731,60,exchange,exchange,1,1,396,217,16.7465
2026-04-07 08:50:30,79,60,0.07246252,0.06614009,0.05005272,0.04719890,169,404,28.51683617,0.53257591,60,exchange,exchange,1,1,169,404,16.7625
2026-04-07 08:50:46,80,60,0.07013469,0.05860080,0.04786798,0.05027712,505,402,30.55263710,0.39422417,60,exchange,exchange,1,1,505,402,16.6777
2026-04-07 08:51:03,81,60,0.07224384,0.06330594,0.04917448,0.04767731,394,256,29.07200050,0.41748187,60,exchange,exchange,1,1,394,256,16.8020
2026-04-07 08:51:20,82,60,0.07429520,0.06525849,0.05004282,0.04676761,14,168,28.66991043,0.35907865,60,exchange,exchange,1,1,14,168,16.7867
2026-04-07 08:51:37,83,60,0.07272505,0.05991562,0.04710598,0.04525122,322,100,33.90806198,0.28159511,60,exchange,exchange,1,1,322,100,16.7488
2026-04-07 08:51:53,84,60,0.07568264,0.05960033,0.05015814,0.04916897,182,310,30.48250198,0.93491894,60,exchange,exchange,1,1,182,310,16.8329
2026-04-07 08:52:10,85,60,0.07177023,0.06281982,0.05124801,0.04830876,247,205,29.59184647,0.19336382,60,exchange,exchange,1,1,247,205,16.7624
2026-04-07 08:52:27,86,60,0.07091542,0.05762418,0.05029703,0.05195680,96,322,26.98924637,0.79229730,60,exchange,exchange,1,1,96,322,16.7619
2026-04-07 08:52:44,87,60,0.07392578,0.06133413,0.05027613,0.04543287,366,415,27.01313019,0.47103062,60,exchange,exchange,1,1,366,415,16.8369
2026-04-07 08:53:01,88,60,0.07276373,0.05715910,0.04968752,0.04290791,582,383,26.38359833,0.45244193,60,exchange,exchange,1,1,582,383,16.7977
2026-04-07 08:53:17,89,60,0.07207329,0.06002843,0.05272028,0.04032848,226,356,29.07094955,0.78362381,60,exchange,exchange,1,1,226,356,16.8134
2026-04-07 08:53:34,90,60,0.07407854,0.06272145,0.04773248,0.04488498,375,389,29.53792191,0.34132224,60,exchange,exchange,1,1,375,389,16.7581
2026-04-07 08:53:51,91,60,0.07179449,0.06259446,0.04932230,0.04683873,353,161,38.74366760,0.30894139,60,exchange,exchange,1,1,353,161,16.8145
2026-04-07 08:54:08,92,60,0.07283331,0.05699604,0.04780519,0.04286154,402,482,28.19983864,0.18651637,60,exchange,exchange,1,1,402,482,16.7961
2026-04-07 08:54:24,93,60,0.07353684,0.05865075,0.04652255,0.04169817,76,478,27.91244316,0.39602840,60,exchange,exchange,1,1,76,478,16.7353
