element_0,element_1,element_2,element_3,element_4,element_5,element_6,element_7,element_8,element_9,testenv_0,testenv_1,coldway_0,coldway_1,coldway_2,coldway_3,coldway_4,coldway_5,coldway_6,coldway_7,coldway_8,coldway_9,coldway_10,coldway_11,coldway_12,coldway_13,coldway_14,coldway_15,coldway_16,coldway_17,YS,FS
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.7176671028137207,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500488519668579,0.6564133763313293
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233852744102478,-0.8679302334785461,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7257744669914246,0.9355108737945557
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.1893140077590942,-0.8679302334785461,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6609897017478943,2.300886631011963
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552428007125854,-0.8679302334785461,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450612723827362,2.36055850982666
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,-0.8679302334785461,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.1907678842544556,0.5641588568687439
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.42486846446990967,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.342415690422058,0.5737747550010681
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.7480681538581848,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.356201410293579,0.542772114276886
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.07126784324646,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.3990857601165771,0.6330984830856323
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.7176671028137207,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,1.570906162261963,0.5951666831970215
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233852744102478,-0.8679302334785461,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.7348117232322693,1.102471113204956
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.1893140077590942,-0.8679302334785461,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.6086673140525818,2.136735677719116
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552428007125854,-0.8679302334785461,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.339722603559494,2.332536220550537
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,-0.8679302334785461,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43422597646713257,1.0630879402160645
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.7480681538581848,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3965735137462616,0.5946850776672363
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.07126784324646,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48659929633140564,0.8441917896270752
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.3944674730300903,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7590254545211792,0.9927868247032166
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.7176671028137207,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431930303573608,0.7879406809806824
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233852744102478,-0.8679302334785461,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5191113352775574,1.0091938972473145
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.1893140077590942,-0.8679302334785461,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7962396740913391,0.4993516206741333
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552428007125854,-0.8679302334785461,0.036813993006944656,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3991563022136688,2.261875867843628
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,-0.8679302334785461,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637232720851898,1.1113662719726562
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.42486846446990967,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357967615127563,0.5390608310699463
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.07126784324646,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7618135809898376,0.8989813327789307
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.3944674730300903,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72495037317276,0.9996011853218079
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.7176671028137207,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408545970916748,0.9555260539054871
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,2.0408668518066406,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8011557459831238,0.9303991198539734
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233852744102478,-0.8679302334785461,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558444499969482,0.8960734009742737
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.1893140077590942,-0.8679302334785461,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403678297996521,0.3702641427516937
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552428007125854,-0.8679302334785461,0.16126810014247894,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085372984409332,2.3642923831939697
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1103241443634033,0.8391594290733337
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,-0.22153088450431824,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211789846420288,0.33932772278785706
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243704915046692,0.577492356300354
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.7480681538581848,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.454101324081421,0.6374666094779968
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517323613166809,0.48913875222206116
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.3944674730300903,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4839237928390503,0.5272037386894226
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73809814453125,1.1875337362289429
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842350959777832,1.6400866508483887
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790896534919739,2.3575000762939453
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8792574405670166,1.6464461088180542
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.10166878998279572,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0592886209487915,0.36267730593681335
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.7480681538581848,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048376202583313,0.640184223651886
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198747158050537,0.9296713471412659
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.3944674730300903,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1122984886169434,0.935634970664978
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339216589927673,1.7848566770553589
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44652101397514343,2.329122304916382
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.0,0.0,0.04879011958837509,-0.8675006031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414766192436218,2.3611629009246826
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054772138595581,1.7904787063598633
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372426152229309,0.9737136960029602
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.3944674730300903,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5776140689849854,1.259105920791626
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7592360973358154,1.0222257375717163
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849184632301331,0.8859028816223145
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723941326141357,0.8316434621810913
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772150754928589,1.8493720293045044
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1219922304153442,1.392387866973877
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4327428340911865,0.8950941562652588
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.07126784324646,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599647045135498,0.5632464289665222
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9826068878173828,0.8744257688522339
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889380216598511,0.8936730027198792
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172261834144592,1.8144046068191528
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849826574325562,1.7153308391571045
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036155104637146,1.128615140914917
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.365939974784851,0.9484567642211914
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.3944674730300903,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6953634023666382,0.8077260851860046
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666149377822876,0.8273615837097168
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711212158203125,0.9303367137908936
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6155425906181335,1.0309324264526367
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.09531019628047943,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5936121344566345,1.7128522396087646
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,-0.8679302334785461,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.620455026626587,0.11201806366443634
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,0.42486846446990967,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7572470903396606,0.1416727751493454
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.07126784324646,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607569694519043,0.09546755254268646
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.7176671028137207,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649237871170044,0.10548680275678635
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233852744102478,-0.8679302334785461,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2514002323150635,0.0874345451593399
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.1893140077590942,-0.8679302334785461,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.200643539428711,0.09059949964284897
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552428007125854,-0.8679302334785461,0.2231435477733612,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0353680849075317,1.3616275787353516
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.2623642086982727,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953445792198181,0.875445544719696
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.2623642086982727,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3005729913711548,0.7401556372642517
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.3944674730300903,0.0,0.0,0.2623642086982727,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.731688141822815,0.6141595244407654
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.2623642086982727,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6664714813232422,0.503912627696991
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.2623642086982727,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682997941970825,0.7242554426193237
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.2623642086982727,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6947343349456787,0.7395432591438293
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.2623642086982727,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694183111190796,1.7197333574295044
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.09531019628047943,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.28768208622932434,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1536763906478882,1.3520123958587646
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.09531019628047943,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.28768208622932434,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4663535356521606,0.9317314624786377
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.07126784324646,0.0,0.0,0.09531019628047943,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.28768208622932434,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.660781979560852,1.0993402004241943
